Opportunity ID,Opportunity Name,Entity Owning Equipment,Site Name,Channel Partner,Date Created,Date Closed (Forecast),Date Closed (Actual),Opportunity Value,Bid Currency,Opportunity State,Current Pipeline Stage,Expected Revenue,Date of Last Activity,Date of Next Activity,Probability,State Reason,Won,Trial?,Opportunity Product Quantity,Pricebook Name,Opportunity Owner,Product Family,Archived Field - Product Type ,Product ID,Organization Name,Owner Name,Channel Type,GAP Strategy,GAP Current State,Invoice Number,Purchase Order
44412326,EVR/Greenhills/CAT994K/MagShield,Elk Valley Resources,,MagShield Pty Ltd,2025-10-22 23:24:07,2025-11-03 00:00:00,2025-10-24 00:00:00,21500.0,CAD,WON,Presenting Proposal,21500.0,,2025-10-24 18:00:00,100,,TRUE,FALSE,,CAD - Standard Price List - RRP,2201432;Stacy Dukart,MagShield Kit,,959244,,Stacy Dukart,End User,,,B102752,VPO01197262
44415651,Group O I 030228 I MagProbe,"Group O, Inc.",,"Group O, Inc.",2025-10-23 17:17:42,2025-12-31 00:00:00,2025-10-23 00:00:00,18500.0,CAD,WON,Qualifying Opportunity,18500.0,,2025-10-23 18:00:00,100,,TRUE,FALSE,,CAD - Group O,2038516;Gary Theroux,MAGPROBE,,974933,,Gary Theroux,Distributor,,,,030228
44415688,Group O I 029613 I MagProbe,"Group O, Inc.",,"Group O, Inc.",2025-10-23 17:20:50,2025-12-31 00:00:00,2025-10-23 00:00:00,23391.0,CAD,WON,Qualifying Opportunity,23391.0,,2025-10-23 18:00:00,100,,TRUE,FALSE,,CAD - Group O,2038516;Gary Theroux,MAGPROBE,,974942,,Gary Theroux,Distributor,,,,029613
44415691,Group O I 029612 I MagProbe,"Group O, Inc.",,"Group O, Inc.",2025-10-23 17:21:53,2025-12-31 00:00:00,2025-10-23 00:00:00,4130.0,CAD,WON,Qualifying Opportunity,4130.0,,2025-12-07 19:00:00,100,,TRUE,FALSE,,CAD - Group O,2038516;Gary Theroux,MAGPROBE,,974941,,Gary Theroux,Distributor,,,,029612
44415698,Group O I 032035 I MagProbe,"Group O, Inc.",,"Group O, Inc.",2025-10-23 17:22:48,2025-12-31 00:00:00,2025-10-23 00:00:00,45000.0,CAD,WON,Qualifying Opportunity,45000.0,,2025-12-07 19:00:00,100,,TRUE,FALSE,,CAD - Group O,2038516;Gary Theroux,MAGPROBE,,974939,,Gary Theroux,Distributor,,,,032035
44425740,FERREYROS |797F | LAJ,Ferreyros SA,,Ferreyros SA,2025-10-27 15:07:12,2025-11-28 00:00:00,2025-11-28 00:00:00,18655.0,USD,OPEN,Qualifying Opportunity,18655.0,,,25,,FALSE,FALSE,,USD - Discount Price List - 15%,2268147;Jorge Carmona,MAGSHIELD KIT,,973412,,Jorge Carmona,OEM,,,,
44425740,FERREYROS |797F | LAJ,Ferreyros SA,,Ferreyros SA,2025-10-27 15:07:12,2025-11-28 00:00:00,2025-11-28 00:00:00,18655.0,USD,OPEN,Qualifying Opportunity,18655.0,,,25,,FALSE,FALSE,,USD - Discount Price List - 15%,2268147;Jorge Carmona,MAGSAMPLE PRO,,988099,,Jorge Carmona,OEM,,,,
44425845,Finning South America | 798 A/C,Finning South America,,Finning South America,2025-10-27 15:19:17,2025-11-28 00:00:00,2025-11-28 00:00:00,18145.0,USD,OPEN,Qualifying Opportunity,18145.0,,,25,,FALSE,FALSE,,USD - Discount Price List - 15%,2268147;Jorge Carmona,MAGSHIELD KIT,,993084,,Jorge Carmona,OEM,,,,
44425845,Finning South America | 798 A/C,Finning South America,,Finning South America,2025-10-27 15:19:17,2025-11-28 00:00:00,2025-11-28 00:00:00,18145.0,USD,OPEN,Qualifying Opportunity,18145.0,,,25,,FALSE,FALSE,,USD - Discount Price List - 15%,2268147;Jorge Carmona,MAGSAMPLE PRO,,988097,,Jorge Carmona,OEM,,,,
44425982,Teck QB 2 | Multiples | MagShield,Teck QB2,,Teck QB2,2025-10-27 15:38:59,2025-11-28 00:00:00,2025-11-28 00:00:00,174499.0,USD,OPEN,Presenting Proposal,174499.0,,,25,,FALSE,FALSE,,USD - Standard Price List - RRP,2268147;Jorge Carmona,MagShield Kit,,959214,,Jorge Carmona,End User,,,,
44425982,Teck QB 2 | Multiples | MagShield,Teck QB2,,Teck QB2,2025-10-27 15:38:59,2025-11-28 00:00:00,2025-11-28 00:00:00,174499.0,USD,OPEN,Presenting Proposal,174499.0,,,25,,FALSE,FALSE,,USD - Standard Price List - RRP,2268147;Jorge Carmona,MagShield Kit,,959212,,Jorge Carmona,End User,,,,
44425982,Teck QB 2 | Multiples | MagShield,Teck QB2,,Teck QB2,2025-10-27 15:38:59,2025-11-28 00:00:00,2025-11-28 00:00:00,174499.0,USD,OPEN,Presenting Proposal,174499.0,,,25,,FALSE,FALSE,,USD - Standard Price List - RRP,2268147;Jorge Carmona,MagShield Kit,,959211,,Jorge Carmona,End User,,,,
44425982,Teck QB 2 | Multiples | MagShield,Teck QB2,,Teck QB2,2025-10-27 15:38:59,2025-11-28 00:00:00,2025-11-28 00:00:00,174499.0,USD,OPEN,Presenting Proposal,174499.0,,,25,,FALSE,FALSE,,USD - Standard Price List - RRP,2268147;Jorge Carmona,,,994485,,Jorge Carmona,End User,,,,
44425982,Teck QB 2 | Multiples | MagShield,Teck QB2,,Teck QB2,2025-10-27 15:38:59,2025-11-28 00:00:00,2025-11-28 00:00:00,174499.0,USD,OPEN,Presenting Proposal,174499.0,,,25,,FALSE,FALSE,,USD - Standard Price List - RRP,2268147;Jorge Carmona,MagShield Kit,,959246,,Jorge Carmona,End User,,,,
44425982,Teck QB 2 | Multiples | MagShield,Teck QB2,,Teck QB2,2025-10-27 15:38:59,2025-11-28 00:00:00,2025-11-28 00:00:00,174499.0,USD,OPEN,Presenting Proposal,174499.0,,,25,,FALSE,FALSE,,USD - Standard Price List - RRP,2268147;Jorge Carmona,MAGSAMPLE PRO,,988100,,Jorge Carmona,End User,,,,
44425982,Teck QB 2 | Multiples | MagShield,Teck QB2,,Teck QB2,2025-10-27 15:38:59,2025-11-28 00:00:00,2025-11-28 00:00:00,174499.0,USD,OPEN,Presenting Proposal,174499.0,,,25,,FALSE,FALSE,,USD - Standard Price List - RRP,2268147;Jorge Carmona,MAGSAMPLE PRO,,988092,,Jorge Carmona,End User,,,,
44428885,Hasting Deering - Rio Weipa Mag and MagX,Rio Tinto Limited,,Hastings Deering (Australia) Ltd,2025-10-28 01:45:20,2025-12-24 00:00:00,,13268.0,AUD,OPEN,Negotiating Proposal,13268.0,,,75,,FALSE,FALSE,,AUD - Standard Price List - RRP,2221203;SIMON Lewis,MagShield Kit,,959259,,SIMON Lewis,Reseller,,,,
44428989,CITIC Pacific Mining l MagShield-X l,CITIC Pacific Mining Management Pty Ltd,,MagShield Pty Ltd,2025-10-28 03:02:04,2026-02-28 00:00:00,,89292.0,AUD,OPEN,Qualifying Opportunity,89292.0,,,75,,FALSE,FALSE,,AUD - Standard Price List - RRP,2226316;Barry Erasmus,MagShield X,,959309,,Barry Erasmus,End User,,,,
44431846,BHPMEL | 797B/798 A/C,BHP MEL,,BHP MEL,2025-10-28 16:13:07,2025-11-28 00:00:00,2025-11-06 00:00:00,219084.0,USD,WON,Qualifying Opportunity,219084.0,,2025-12-21 18:00:00,100,,TRUE,FALSE,,USD - Standard Price List - RRP,2268147;Jorge Carmona,MagShield Kit,,959275,,Jorge Carmona,End User,,,,4518774392
44443482,SMS Equipment/Suncor Energy/KOM 980/MagShield,Suncor Energy Inc,,SMS Equipment Inc.,2025-10-30 17:09:12,2025-10-30 00:00:00,2025-10-30 00:00:00,14950.0,CAD,WON,Qualifying Opportunity,14950.0,,2025-10-30 18:00:00,100,,TRUE,FALSE,,CAD - Standard Price List - RRP,2201432;Stacy Dukart,MagShield Kit,,959300,,Stacy Dukart,OEM,,,B102754,P45061984
44445010,Coalspur | D11T | MagShield & MagShield X,Coalspur Mines Pty Ltd,,Finning Canada,2025-10-30 20:33:41,2025-10-31 00:00:00,2025-11-06 00:00:00,,CAD,WON,Qualifying Opportunity,,,2025-11-06 19:00:00,100,,TRUE,FALSE,,,2038516;Gary Theroux,,,,,Gary Theroux,Distributor,,,B102753,7938640
44455354,Young's Equipment Inc.,Young's Equipment Inc.,,Young's Equipment Inc.,2025-11-03 18:18:10,2025-11-03 00:00:00,2025-11-03 00:00:00,3588.0,CAD,WON,Qualifying Opportunity,3588.0,,2025-11-03 18:00:00,100,,TRUE,FALSE,,CAD - Discount Price List - 10%,2122252;Trevor Joe,MagShield Kit,,959307,,Trevor Joe,Reseller,,,B102758,5048978
44455454,Young's Equipment Inc.,Young's Equipment Inc.,,Young's Equipment Inc.,2025-11-03 18:27:55,2025-10-31 00:00:00,2025-11-03 00:00:00,3555.0,CAD,WON,Qualifying Opportunity,3555.0,,2025-11-03 18:00:00,100,,TRUE,FALSE,,CAD - Discount Price List - 10%,2122252;Trevor Joe,MagShield Kit,,959308,,Trevor Joe,Reseller,,,B102755,1078082
44455731,Heavy Metal/ Spruce Grove/CAT 793D/MagShield,Heavy Metal Equipment & Rentals inc.,,MagShield Pty Ltd,2025-11-03 19:17:07,2025-12-05 00:00:00,2025-11-12 00:00:00,21950.0,CAD,WON,Negotiating Proposal,21950.0,,2025-11-12 19:00:00,100,,TRUE,FALSE,,CAD - Standard Price List - RRP,2201432;Stacy Dukart,MagShield Kit,,959271,,Stacy Dukart,End User,,,B102763,SG305404MM.
44464240,Baffinland/Mary River/CAT988HMagShield,Baffinland Iron Mines Corporation,,MagShield Pty Ltd,2025-11-05 15:45:56,2026-04-30 00:00:00,,71430.5,CAD,OPEN,Presenting Proposal,71430.5,,,50,,FALSE,FALSE,,CAD - Standard Price List - RRP,2201432;Stacy Dukart,MagShield Kit,,959227,,Stacy Dukart,End User,,,,
44464264,Baffinland/Mary River/CAT992/Magshield,Baffinland Iron Mines Corporation,,MagShield Pty Ltd,2025-11-05 15:49:57,2026-05-29 00:00:00,,58000.0,CAD,OPEN,Presenting Proposal,58000.0,,,50,,FALSE,FALSE,,CAD - Standard Price List - RRP,2201432;Stacy Dukart,MagShield Kit,,959230,,Stacy Dukart,End User,,,,
44464282,Baffinland/MaryRiver/CAT 10T/MagShield,Baffinland Iron Mines Corporation,,MagShield Pty Ltd,2025-11-05 15:53:13,2026-03-31 00:00:00,,51086.4,CAD,OPEN,Presenting Proposal,51086.4,,,50,,FALSE,FALSE,,CAD - Standard Price List - RRP,2201432;Stacy Dukart,MagShield Kit,,959213,,Stacy Dukart,End User,,,,
44464335,Baffinland/MaryRiver/CAT 988/Mag-Probes,Baffinland Iron Mines Corporation,,MagShield Pty Ltd,2025-11-05 16:02:23,2026-03-31 00:00:00,,15975.0,CAD,OPEN,Presenting Proposal,15975.0,,,50,,FALSE,FALSE,,CAD - Standard Price List - RRP,2201432;Stacy Dukart,MAGSAMPLE PRO,,988090,,Stacy Dukart,End User,,,,
44472144,Baffinland/MaryRiver/CAT 10T/Mag-Probes,Baffinland Iron Mines Corporation,,MagShield Pty Ltd,2025-11-06 20:07:44,2026-02-27 00:00:00,,4800.0,CAD,OPEN,Presenting Proposal,4800.0,,,50,,FALSE,FALSE,,CAD - Standard Price List - RRP,2201432;Stacy Dukart,MAGSAMPLE PRO,,988100,,Stacy Dukart,End User,,,,
44472155,Baffinland/MaryRiver/CAT992/Mag-Probes,Baffinland Iron Mines Corporation,,MagShield Pty Ltd,2025-11-06 20:10:49,2026-04-30 00:00:00,,11800.0,CAD,OPEN,Presenting Proposal,11800.0,,,50,,FALSE,FALSE,,CAD - Standard Price List - RRP,2201432;Stacy Dukart,MagProbe Bundle,,959346,,Stacy Dukart,End User,,,,
44472505,Finning Canada | MagProbe,Finning Canada,,Finning Canada,2025-11-06 21:13:40,2025-11-28 00:00:00,2025-11-06 00:00:00,4510.0,CAD,WON,Qualifying Opportunity,4510.0,,2025-11-06 19:00:00,100,,TRUE,FALSE,,CAD - Discount Price List - 15%,2038516;Gary Theroux,MagProbe,,959316,,Gary Theroux,Distributor,,,B102757,7943300
44473281,Hastings 993 - Wepia,Rio Tinto Limited,,Hastings Deering (Australia) Ltd,2025-11-07 01:37:17,2025-12-25 00:00:00,,24402.0,AUD,OPEN,Identifying Problem,24402.0,,,75,,FALSE,FALSE,,AUD - Standard Price List - RRP,2221203;SIMON Lewis,MagShield Kit,,959231,,SIMON Lewis,OEM Dealer,,,,
44476948,Baffinland/MaryRiver/CAT374(390)/MagShield,Baffinland Iron Mines Corporation,,MagShield Pty Ltd,2025-11-07 21:51:40,2026-02-27 00:00:00,,97213.5,CAD,OPEN,Presenting Proposal,97213.5,,,50,,FALSE,FALSE,,CAD - Standard Price List - RRP,2201432;Stacy Dukart,MagShield Kit,,959220,,Stacy Dukart,End User,,,,
44476980,Baffinlad/MaryRiver/Various Equipment/MP & MSX,Baffinland Iron Mines Corporation,,MagShield Pty Ltd,2025-11-07 22:05:58,2026-05-29 00:00:00,,5753.0,CAD,OPEN,Qualifying Opportunity,5753.0,,,50,,FALSE,FALSE,,CAD - Standard Price List - RRP,2201432;Stacy Dukart,MAGPROBE,,973401,,Stacy Dukart,End User,,,,
44476980,Baffinlad/MaryRiver/Various Equipment/MP & MSX,Baffinland Iron Mines Corporation,,MagShield Pty Ltd,2025-11-07 22:05:58,2026-05-29 00:00:00,,5753.0,CAD,OPEN,Qualifying Opportunity,5753.0,,,50,,FALSE,FALSE,,CAD - Standard Price List - RRP,2201432;Stacy Dukart,MagShield X,,959309,,Stacy Dukart,End User,,,,
44493987,TECK QB2 | 794 | BUNDLE,Teck QB2,,Teck QB2,2025-11-12 15:42:20,2025-12-19 00:00:00,2026-02-27 00:00:00,57834.0,USD,OPEN,Qualifying Opportunity,57834.0,,,25,,FALSE,FALSE,,USD - Standard Price List - RRP,2268147;Jorge Carmona,MAGSAMPLE PRO,,988097,,Jorge Carmona,End User,,,,
44494429,Wajax/ CNRL Horizon/EX8000/MagShield,Canadian Natural Resources Ltd. (CNRL),,Wajax Limited.,2025-11-12 16:50:07,2026-04-30 00:00:00,,53125.0,CAD,OPEN,Qualifying Opportunity,53125.0,,,50,,FALSE,FALSE,,CAD - Discount Price List - 15%,2201432;Stacy Dukart,MagShield Kit,,959288,,Stacy Dukart,OEM Dealer,,,,
44494442,Wajax/CNRL Horizon/EX8000/MagShield,Canadian Natural Resources Ltd. (CNRL),,Wajax Limited.,2025-11-12 16:52:01,2026-11-30 00:00:00,,,CAD,OPEN,Qualifying Opportunity,,,,50,,FALSE,FALSE,,,2201432;Stacy Dukart,,,,,Stacy Dukart,OEM Dealer,,,,
44495642,Coalspur | D11T | MagShield,Coalspur Mines Pty Ltd,,Finning Canada,2025-11-12 20:12:25,2025-12-31 00:00:00,,12684.0,CAD,OPEN,Following-up PO,12684.0,,,75,,FALSE,FALSE,,CAD - Discount Price List - 15%,2038516;Gary Theroux,MagShield Kit,,959216,,Gary Theroux,Distributor,,,,
44495670,Coalspur | D10T | MagShield,Coalspur Mines Pty Ltd,,Finning Canada,2025-11-12 20:18:09,2025-12-31 00:00:00,,10855.6,CAD,OPEN,Following-up PO,10855.6,,,100,,FALSE,FALSE,,CAD - Discount Price List - 15%,2038516;Gary Theroux,MagShield Kit,,959213,,Gary Theroux,Distributor,,,,
44495691,Coalspur | D10T2 | MagShield,Coalspur Mines Pty Ltd,,Finning Canada,2025-11-12 20:21:41,2025-12-31 00:00:00,,10930.4,CAD,OPEN,Following-up PO,10930.4,,,75,,FALSE,FALSE,,CAD - Discount Price List - 15%,2038516;Gary Theroux,MagShield Kit,,959214,,Gary Theroux,Distributor,,,,
44495734,Coalspur | D11T | MagShield,Coalspur Mines Pty Ltd,,Finning Canada,2025-11-12 20:28:44,2026-03-31 00:00:00,,12684.0,CAD,OPEN,Following-up PO,12684.0,,,75,,FALSE,FALSE,,,2038516;Gary Theroux,,,,,Gary Theroux,Distributor,,,,
44495736,Coalspur | D11T | MagShield,Coalspur Mines Pty Ltd,,Finning Canada,2025-11-12 20:29:04,2026-03-31 00:00:00,,12684.0,CAD,OPEN,Following-up PO,12684.0,,,75,,FALSE,FALSE,,,2038516;Gary Theroux,,,,,Gary Theroux,Distributor,,,,
44495737,Coalspur | D11T | MagShield,Coalspur Mines Pty Ltd,,Finning Canada,2025-11-12 20:29:08,2026-03-31 00:00:00,,12684.0,CAD,OPEN,Following-up PO,12684.0,,,75,,FALSE,FALSE,,,2038516;Gary Theroux,,,,,Gary Theroux,Distributor,,,,
44495738,Coalspur | D11T | MagShield,Coalspur Mines Pty Ltd,,Finning Canada,2025-11-12 20:29:14,2026-03-31 00:00:00,,12684.0,CAD,OPEN,Following-up PO,12684.0,,,75,,FALSE,FALSE,,,2038516;Gary Theroux,,,,,Gary Theroux,Distributor,,,,
44495740,Coalspur | D11T | MagShield,Coalspur Mines Pty Ltd,,Finning Canada,2025-11-12 20:29:17,2026-03-31 00:00:00,,12684.0,CAD,OPEN,Following-up PO,12684.0,,,75,,FALSE,FALSE,,,2038516;Gary Theroux,,,,,Gary Theroux,Distributor,,,,
44495751,Coalspur | D10T2 | MagShield,Coalspur Mines Pty Ltd,,Finning Canada,2025-11-12 20:31:17,2026-03-31 00:00:00,,10930.4,CAD,OPEN,Following-up PO,10930.4,,,75,,FALSE,FALSE,,,2038516;Gary Theroux,,,,,Gary Theroux,Distributor,,,,
44495752,Coalspur | D10T2 | MagShield,Coalspur Mines Pty Ltd,,Finning Canada,2025-11-12 20:31:24,2026-03-31 00:00:00,,10930.4,CAD,OPEN,Following-up PO,10930.4,,,75,,FALSE,FALSE,,,2038516;Gary Theroux,,,,,Gary Theroux,Distributor,,,,
44495754,Coalspur | D10T2 | MagShield,Coalspur Mines Pty Ltd,,Finning Canada,2025-11-12 20:31:27,2026-03-31 00:00:00,,10930.4,CAD,OPEN,Following-up PO,10930.4,,,75,,FALSE,FALSE,,,2038516;Gary Theroux,,,,,Gary Theroux,Distributor,,,,
44495755,Coalspur | D10T2 | MagShield,Coalspur Mines Pty Ltd,,Finning Canada,2025-11-12 20:31:31,2026-03-31 00:00:00,,10930.4,CAD,OPEN,Following-up PO,10930.4,,,75,,FALSE,FALSE,,,2038516;Gary Theroux,,,,,Gary Theroux,Distributor,,,,
44495758,Coalspur | D10T2 | MagShield,Coalspur Mines Pty Ltd,,Finning Canada,2025-11-12 20:31:37,2026-03-31 00:00:00,,10930.4,CAD,OPEN,Following-up PO,10930.4,,,75,,FALSE,FALSE,,,2038516;Gary Theroux,,,,,Gary Theroux,Distributor,,,,
44495759,Coalspur | D10T2 | MagShield,Coalspur Mines Pty Ltd,,Finning Canada,2025-11-12 20:31:41,2026-03-31 00:00:00,,10930.4,CAD,OPEN,Following-up PO,10930.4,,,75,,FALSE,FALSE,,,2038516;Gary Theroux,,,,,Gary Theroux,Distributor,,,,
44495826,BHPMEL | 797B/798 A/C,BHP MEL,,BHP MEL,2025-11-12 20:47:23,2026-01-02 00:00:00,2025-11-12 00:00:00,239016.0,USD,WON,Qualifying Opportunity,239016.0,,2025-11-12 18:00:00,100,,TRUE,FALSE,,USD - Standard Price List - RRP,2268147;Jorge Carmona,MagShield Kit,,959275,,Jorge Carmona,End User,,,,4518774392
44495826,BHPMEL | 797B/798 A/C,BHP MEL,,BHP MEL,2025-11-12 20:47:23,2026-01-02 00:00:00,2025-11-12 00:00:00,239016.0,USD,WON,Qualifying Opportunity,239016.0,,2025-11-12 18:00:00,100,,TRUE,FALSE,,USD - Standard Price List - RRP,2268147;Jorge Carmona,MAGSHIELD KIT,,993084,,Jorge Carmona,End User,,,,4518774392
44499697,Finning | CAT 789NG | Magshield,Finning Canada,,Finning Canada,2025-11-13 18:01:18,2025-11-30 00:00:00,2025-12-04 00:00:00,15411.0,CAD,WON,Following-up PO,15411.0,,2025-12-04 19:00:00,100,,TRUE,FALSE,2.0,CAD - Discount Price List - 15%,2038516;Gary Theroux,MagShield Kit,Mag-Shield,959269,,Gary Theroux,Distributor,,,B102767,7944282
44500105,Finning | CAT 789NG | Magshield,Finning Canada,,Finning Canada,2025-11-13 18:37:43,2025-11-30 00:00:00,2025-12-01 00:00:00,15411.0,CAD,WON,Following-up PO,15411.0,,2025-12-01 19:00:00,100,,TRUE,FALSE,2.0,,2038516;Gary Theroux,,Mag-Shield,,,Gary Theroux,Distributor,,,B102772,7967032
44500106,Finning | CAT 789NG | Magshield,Finning Canada,,Finning Canada,2025-11-13 18:37:47,2026-01-31 00:00:00,,15411.0,CAD,OPEN,Following-up PO,15411.0,,,100,,FALSE,FALSE,2.0,,2038516;Gary Theroux,,Mag-Shield,,,Gary Theroux,Distributor,,,,
44500107,Finning | CAT 789NG | Magshield,Finning Canada,,Finning Canada,2025-11-13 18:37:51,2026-01-31 00:00:00,,15411.0,CAD,OPEN,Following-up PO,15411.0,,,100,,FALSE,FALSE,2.0,,2038516;Gary Theroux,,Mag-Shield,,,Gary Theroux,Distributor,,,,
44500109,Finning | CAT 789NG | Magshield,Finning Canada,,Finning Canada,2025-11-13 18:37:55,2026-04-30 00:00:00,,15411.0,CAD,OPEN,Following-up PO,15411.0,,,100,,FALSE,FALSE,2.0,,2038516;Gary Theroux,,Mag-Shield,,,Gary Theroux,Distributor,,,,
44500110,Finning | CAT 789NG | Magshield,Finning Canada,,Finning Canada,2025-11-13 18:37:58,2026-04-30 00:00:00,,15411.0,CAD,OPEN,Following-up PO,15411.0,,,100,,FALSE,FALSE,2.0,,2038516;Gary Theroux,,Mag-Shield,,,Gary Theroux,Distributor,,,,
44500112,Finning | CAT 789NG | Magshield,Finning Canada,,Finning Canada,2025-11-13 18:38:03,2026-07-31 00:00:00,,15411.0,CAD,OPEN,Following-up PO,15411.0,,,100,,FALSE,FALSE,2.0,,2038516;Gary Theroux,,Mag-Shield,,,Gary Theroux,Distributor,,,,
44500127,Finning | CAT 793 | Magshield,Finning Canada,,Finning Canada,2025-11-13 18:40:35,2025-11-30 00:00:00,2025-11-13 00:00:00,36974.0,CAD,WON,Following-up PO,36974.0,,2025-11-13 19:00:00,100,,TRUE,FALSE,2.0,CAD - Discount Price List - 15%,2038516;Gary Theroux,MagShield Kit,Mag-Shield,959272,,Gary Theroux,Distributor,,,B102762,7948563
44500130,Finning | CAT 793 | Magshield,Finning Canada,,Finning Canada,2025-11-13 18:41:02,2026-01-31 00:00:00,,15411.0,CAD,OPEN,Following-up PO,15411.0,,,100,,FALSE,FALSE,2.0,,2038516;Gary Theroux,,Mag-Shield,,,Gary Theroux,Distributor,,,,
44500131,Finning | CAT 793 | Magshield,Finning Canada,,Finning Canada,2025-11-13 18:41:11,2026-01-31 00:00:00,,15411.0,CAD,OPEN,Following-up PO,15411.0,,,100,,FALSE,FALSE,2.0,,2038516;Gary Theroux,,Mag-Shield,,,Gary Theroux,Distributor,,,,
44500132,Finning | CAT 793 | Magshield,Finning Canada,,Finning Canada,2025-11-13 18:41:15,2026-04-30 00:00:00,,15411.0,CAD,OPEN,Following-up PO,15411.0,,,100,,FALSE,FALSE,2.0,,2038516;Gary Theroux,,Mag-Shield,,,Gary Theroux,Distributor,,,,
44500133,Finning | CAT 793 | Magshield,Finning Canada,,Finning Canada,2025-11-13 18:41:18,2026-04-30 00:00:00,,15411.0,CAD,OPEN,Following-up PO,15411.0,,,100,,FALSE,FALSE,2.0,,2038516;Gary Theroux,,Mag-Shield,,,Gary Theroux,Distributor,,,,
44500134,Finning | CAT 793 | Magshield,Finning Canada,,Finning Canada,2025-11-13 18:41:21,2026-04-30 00:00:00,,15411.0,CAD,OPEN,Following-up PO,15411.0,,,100,,FALSE,FALSE,2.0,,2038516;Gary Theroux,,Mag-Shield,,,Gary Theroux,Distributor,,,,
44500135,Finning | CAT 793 | Magshield,Finning Canada,,Finning Canada,2025-11-13 18:41:25,2026-04-30 00:00:00,,15411.0,CAD,OPEN,Following-up PO,15411.0,,,100,,FALSE,FALSE,2.0,,2038516;Gary Theroux,,Mag-Shield,,,Gary Theroux,Distributor,,,,
44500148,Finning | CAT 797 Bundle | Magshield,Finning Canada,,Finning Canada,2025-11-13 18:43:26,2025-12-31 00:00:00,,22525.0,CAD,OPEN,Following-up PO,22525.0,,,100,,FALSE,FALSE,2.0,,2038516;Gary Theroux,,Mag-Shield,,,Gary Theroux,Distributor,,,,
44500149,Finning | CAT 797 Bundle | Magshield,Finning Canada,,Finning Canada,2025-11-13 18:43:37,2026-01-31 00:00:00,,22525.0,CAD,OPEN,Following-up PO,22525.0,,,100,,FALSE,FALSE,2.0,,2038516;Gary Theroux,,Mag-Shield,,,Gary Theroux,Distributor,,,,
44500150,Finning | CAT 797 Bundle | Magshield,Finning Canada,,Finning Canada,2025-11-13 18:43:41,2026-01-31 00:00:00,,22525.0,CAD,OPEN,Following-up PO,22525.0,,,100,,FALSE,FALSE,2.0,,2038516;Gary Theroux,,Mag-Shield,,,Gary Theroux,Distributor,,,,
44500153,Finning | CAT 797 Bundle | Magshield,Finning Canada,,Finning Canada,2025-11-13 18:44:08,2026-02-28 00:00:00,,22525.0,CAD,OPEN,Following-up PO,22525.0,,,100,,FALSE,FALSE,2.0,,2038516;Gary Theroux,,Mag-Shield,,,Gary Theroux,Distributor,,,,
44500154,Finning | CAT 797 Bundle | Magshield,Finning Canada,,Finning Canada,2025-11-13 18:44:11,2026-02-28 00:00:00,,22525.0,CAD,OPEN,Following-up PO,22525.0,,,100,,FALSE,FALSE,2.0,,2038516;Gary Theroux,,Mag-Shield,,,Gary Theroux,Distributor,,,,
44500157,Finning | CAT 797 Bundle | Magshield,Finning Canada,,Finning Canada,2025-11-13 18:44:20,2026-03-31 00:00:00,,22525.0,CAD,OPEN,Following-up PO,22525.0,,,100,,FALSE,FALSE,2.0,,2038516;Gary Theroux,,Mag-Shield,,,Gary Theroux,Distributor,,,,
44500158,Finning | CAT 797 Bundle | Magshield,Finning Canada,,Finning Canada,2025-11-13 18:44:23,2026-03-31 00:00:00,,22525.0,CAD,OPEN,Following-up PO,22525.0,,,100,,FALSE,FALSE,2.0,,2038516;Gary Theroux,,Mag-Shield,,,Gary Theroux,Distributor,,,,
44500162,Finning | CAT 797 Bundle | Magshield,Finning Canada,,Finning Canada,2025-11-13 18:44:58,2026-04-30 00:00:00,,22525.0,CAD,OPEN,Following-up PO,22525.0,,,100,,FALSE,FALSE,2.0,,2038516;Gary Theroux,,Mag-Shield,,,Gary Theroux,Distributor,,,,
44500163,Finning | CAT 797 Bundle | Magshield,Finning Canada,,Finning Canada,2025-11-13 18:45:02,2026-04-30 00:00:00,,22525.0,CAD,OPEN,Following-up PO,22525.0,,,100,,FALSE,FALSE,2.0,,2038516;Gary Theroux,,Mag-Shield,,,Gary Theroux,Distributor,,,,
44500166,Finning | CAT 797 Bundle | Magshield,Finning Canada,,Finning Canada,2025-11-13 18:45:19,2026-05-30 00:00:00,,22525.0,CAD,OPEN,Following-up PO,22525.0,,,100,,FALSE,FALSE,2.0,,2038516;Gary Theroux,,Mag-Shield,,,Gary Theroux,Distributor,,,,
44500167,Finning | CAT 797 Bundle | Magshield,Finning Canada,,Finning Canada,2025-11-13 18:45:22,2026-05-30 00:00:00,,22525.0,CAD,OPEN,Following-up PO,22525.0,,,100,,FALSE,FALSE,2.0,,2038516;Gary Theroux,,Mag-Shield,,,Gary Theroux,Distributor,,,,
44500172,Finning | CAT 797 Bundle | Magshield,Finning Canada,,Finning Canada,2025-11-13 18:45:53,2026-06-30 00:00:00,,22525.0,CAD,OPEN,Following-up PO,22525.0,,,100,,FALSE,FALSE,2.0,,2038516;Gary Theroux,,Mag-Shield,,,Gary Theroux,Distributor,,,,
